invoice_id,branch_id,created_at,updated_at,status,shipping_status,subtotal,invoice_discount,total_amount,amount_paid,salesperson_name,customer_id,note
HD104422,PTK06,2024-01-29 10:22:40,,Hoàn thành,,159000,0,159000,159000,DIÊM HƯƠNG,,
HD104421,PTK06,2024-01-29 10:19:21,,Hoàn thành,,32000,0,32000,32000,DIÊM HƯƠNG,,
HD104417,PTK06,2024-01-29 10:00:27,,Hoàn thành,,90000,0,90000,90000,DIÊM HƯƠNG,,
HD104415,PTK06,2024-01-29 09:56:23,,Hoàn thành,,555000,0,555000,555000,DIÊM HƯƠNG,KH000679,
HD104414,PTK06,2024-01-29 09:55:29,,Hoàn thành,,145000,0,145000,145000,DIÊM HƯƠNG,,
HD104413,PTK06,2024-01-29 09:51:20,,Hoàn thành,,80000,0,80000,80000,DIÊM HƯƠNG,,
HD104406,PTK06,2024-01-29 09:34:55,,Hoàn thành,,180000,0,180000,180000,DIÊM HƯƠNG,KH003736,
HD104405,PTK06,2024-01-29 09:34:25,,Hoàn thành,,700000,0,700000,700000,DIÊM HƯƠNG,,
HD104401,PTK06,2024-01-29 09:21:14,,Hoàn thành,,685000,0,685000,685000,DIÊM HƯƠNG,KH001673,
HD104400,PTK06,2024-01-29 09:19:35,,Hoàn thành,,160000,0,160000,160000,DIÊM HƯƠNG,KH003247,
HD104388,PTK06,2024-01-29 09:09:07,,Hoàn thành,,59400,0,59400,59400,DIÊM HƯƠNG,,
HD104386,PTK06,2024-01-29 09:08:36,,Hoàn thành,,510000,0,510000,510000,DIÊM HƯƠNG,KH001842,
HD104383,PTK06,2024-01-29 08:54:11,,Hoàn thành,,120000,0,120000,120000,DIÊM HƯƠNG,,
HD104382,PTK06,2024-01-29 08:50:18,,Hoàn thành,,135000,0,135000,135000,DIÊM HƯƠNG,KH002981,
HD104381,PTK06,2024-01-29 08:49:00,,Hoàn thành,,442000,0,442000,442000,DIÊM HƯƠNG,KH002981,
HD104380,PTK06,2024-01-29 08:45:36,,Hoàn thành,,35000,0,35000,35000,DIÊM HƯƠNG,,
HD104379,PTK06,2024-01-29 08:35:08,,Hoàn thành,,50000,0,50000,50000,DIÊM HƯƠNG,,
HD104377,PTK06,2024-01-29 08:33:56,,Hoàn thành,,155000,0,155000,155000,DIÊM HƯƠNG,KH003038,
HD104374,PTK06,2024-01-29 08:31:23,,Hoàn thành,,159000,0,159000,159000,DIÊM HƯƠNG,,
HD104372,PTK06,2024-01-29 08:21:47,,Hoàn thành,,44000,0,44000,44000,DIÊM HƯƠNG,,
HD104371,PTK06,2024-01-29 08:21:38,,Hoàn thành,,78000,0,78000,78000,DIÊM HƯƠNG,KH001016,
HD104366,PTK06,2024-01-29 08:16:13,,Hoàn thành,,238000,0,238000,238000,DIÊM HƯƠNG,,
HD104365,PTK06,2024-01-29 08:15:47,,Hoàn thành,,235000,0,235000,235000,DIÊM HƯƠNG,,
HD104363,PTK06,2024-01-29 08:13:31,,Hoàn thành,,130000,0,130000,130000,DIÊM HƯƠNG,,
HD104361,PTK06,2024-01-29 08:11:40,,Hoàn thành,,13000,0,13000,13000,DIÊM HƯƠNG,,
HD104360,PTK06,2024-01-29 08:10:34,,Hoàn thành,,140000,0,140000,140000,DIÊM HƯƠNG,,
HD104355,PTK06,2024-01-29 07:49:29,,Hoàn thành,,194000,0,194000,194000,DIÊM HƯƠNG,KH001536,
HD104350,PTK06,2024-01-29 07:39:38,,Hoàn thành,,165000,0,165000,165000,DIÊM HƯƠNG,KH003970,đã trả 1 ca đá bcc
HD104349,PTK06,2024-01-29 07:37:55,,Hoàn thành,,180000,0,180000,180000,DIÊM HƯƠNG,,
HD104346,PTK06,2024-01-29 07:34:14,,Hoàn thành,,55000,0,55000,55000,DIÊM HƯƠNG,,
HD104343,PTK06,2024-01-29 07:30:08,,Hoàn thành,,104000,0,104000,104000,DIÊM HƯƠNG,,
HD104342,PTK06,2024-01-29 07:28:36,,Hoàn thành,,364000,0,364000,364000,DIÊM HƯƠNG,KH001189,
HD104336,PTK06,2024-01-29 07:19:08,,Hoàn thành,,715000,0,715000,715000,DIÊM HƯƠNG,KH000501,
HD104335,PTK06,2024-01-29 07:17:58,,Hoàn thành,,17000,0,17000,17000,DIÊM HƯƠNG,,
HD104333,PTK06,2024-01-29 07:17:35,,Hoàn thành,,630000,0,630000,630000,DIÊM HƯƠNG,KH003307,
HD104330,PTK06,2024-01-29 07:12:34,,Hoàn thành,,235000,0,235000,235000,DIÊM HƯƠNG,,
HD104326,PTK06,2024-01-29 07:07:55,,Hoàn thành,,250000,0,250000,250000,DIÊM HƯƠNG,KH001550,
HD104325,PTK06,2024-01-29 07:05:42,,Hoàn thành,,171000,0,171000,171000,DIÊM HƯƠNG,,
HD104322,PTK06,2024-01-29 07:02:29,,Hoàn thành,,176000,0,176000,176000,DIÊM HƯƠNG,,
HD104320,PTK06,2024-01-29 06:59:53,,Hoàn thành,,40000,0,40000,40000,DIÊM HƯƠNG,,
HD104319,PTK06,2024-01-29 06:59:32,,Hoàn thành,,12000,0,12000,12000,DIÊM HƯƠNG,,
HD104318,PTK06,2024-01-29 06:59:21,,Hoàn thành,,1258000,0,1258000,1258000,DIÊM HƯƠNG,KH000456,vườn trong
HD104307,PTK06,2024-01-29 06:26:37,,Hoàn thành,,80000,0,80000,80000,DIÊM HƯƠNG,,
HD104306,PTK06,2024-01-29 06:21:59,,Hoàn thành,,170000,0,170000,170000,DIÊM HƯƠNG,,
HD104305,PTK06,2024-01-29 06:19:23,,Hoàn thành,,80000,0,80000,80000,DIÊM HƯƠNG,,
HD104304,PTK06,2024-01-29 06:18:07,,Hoàn thành,,50000,0,50000,50000,DIÊM HƯƠNG,,
HD104303,PTK06,2024-01-29 06:16:21,,Hoàn thành,,249000,0,249000,249000,DIÊM HƯƠNG,,
HD104302,PTK06,2024-01-29 06:06:44,,Hoàn thành,,42000,0,42000,42000,DIÊM HƯƠNG,,
HD104299,PTK06,2024-01-28 16:29:10,,Hoàn thành,,35000,0,35000,35000,DIÊM HƯƠNG,,
HD104298,PTK06,2024-01-28 16:28:58,,Hoàn thành,,265000,0,265000,265000,DIÊM HƯƠNG,,
HD104297,PTK06,2024-01-28 16:27:18,,Hoàn thành,,130000,0,130000,130000,DIÊM HƯƠNG,,
HD104296,PTK06,2024-01-28 16:26:10,,Hoàn thành,,26000,0,26000,26000,DIÊM HƯƠNG,,
HD104295,PTK06,2024-01-28 16:22:29,,Hoàn thành,,178000,0,178000,178000,DIÊM HƯƠNG,,
HD104294,PTK06,2024-01-28 16:21:00,,Hoàn thành,,65000,0,65000,65000,DIÊM HƯƠNG,,
HD104293,PTK06,2024-01-28 16:20:44,,Hoàn thành,,165000,0,165000,165000,DIÊM HƯƠNG,,
HD104292,PTK06,2024-01-28 16:13:21,,Hoàn thành,,460000,0,460000,460000,DIÊM HƯƠNG,KH002944,
HD104291,PTK06,2024-01-28 16:10:06,,Hoàn thành,,36000,0,36000,36000,DIÊM HƯƠNG,,
HD104290,PTK06,2024-01-28 16:09:40,,Hoàn thành,,1240000,0,1240000,1240000,DIÊM HƯƠNG,,
HD104289,PTK06,2024-01-28 16:08:49,,Hoàn thành,,60000,0,60000,60000,DIÊM HƯƠNG,,
HD104288,PTK06,2024-01-28 16:03:52,,Hoàn thành,,104000,0,104000,104000,DIÊM HƯƠNG,,
HD104287,PTK06,2024-01-28 16:03:41,,Hoàn thành,,125000,0,125000,125000,DIÊM HƯƠNG,,
HD104286,PTK06,2024-01-28 16:00:31,,Hoàn thành,,156000,0,156000,156000,DIÊM HƯƠNG,,
HD104285,PTK06,2024-01-28 15:57:46,,Hoàn thành,,180000,0,180000,180000,DIÊM HƯƠNG,,
HD104284,PTK06,2024-01-28 15:48:56,,Hoàn thành,,855000,0,855000,855000,DIÊM HƯƠNG,,
HD104282,PTK06,2024-01-28 15:44:16,,Hoàn thành,,395000,0,395000,395000,DIÊM HƯƠNG,,
HD104279,PTK06,2024-01-28 15:32:09,,Hoàn thành,,285000,0,285000,285000,DIÊM HƯƠNG,,
HD104278,PTK06,2024-01-28 15:28:55,,Hoàn thành,,105000,0,105000,105000,DIÊM HƯƠNG,,
HD104277,PTK06,2024-01-28 15:28:32,,Hoàn thành,,400000,0,400000,400000,DIÊM HƯƠNG,,
HD104276,PTK06,2024-01-28 15:27:12,,Hoàn thành,,434000,0,434000,434000,DIÊM HƯƠNG,,
HD104275,PTK06,2024-01-28 15:24:58,,Hoàn thành,,62000,0,62000,62000,DIÊM HƯƠNG,,
HD104272,PTK06,2024-01-28 15:04:26,,Hoàn thành,,60000,0,60000,60000,DIÊM HƯƠNG,,
HD104270,PTK06,2024-01-28 15:00:09,,Hoàn thành,,300000,0,300000,300000,DIÊM HƯƠNG,,
HD104268,PTK06,2024-01-28 14:56:16,,Hoàn thành,,495000,0,495000,495000,DIÊM HƯƠNG,,
HD104267,PTK06,2024-01-28 14:54:35,,Hoàn thành,,24000,0,24000,24000,DIÊM HƯƠNG,,
HD104266,PTK06,2024-01-28 14:54:20,,Hoàn thành,,137000,0,137000,137000,DIÊM HƯƠNG,,
HD104263,PTK06,2024-01-28 14:43:46,,Hoàn thành,,600000,0,600000,600000,DIÊM HƯƠNG,,
HD104260,PTK06,2024-01-28 14:37:26,,Hoàn thành,,61000,0,61000,61000,DIÊM HƯƠNG,,
HD104258,PTK06,2024-01-28 14:22:12,,Hoàn thành,,232000,0,232000,232000,DIÊM HƯƠNG,,
HD104257,PTK06,2024-01-28 14:15:38,,Hoàn thành,,80000,0,80000,80000,DIÊM HƯƠNG,,
HD104256,PTK06,2024-01-28 14:12:34,,Hoàn thành,,23000,0,23000,23000,DIÊM HƯƠNG,,
HD104254,PTK06,2024-01-28 14:07:07,,Hoàn thành,,120000,0,120000,120000,DIÊM HƯƠNG,,
HD104252,PTK06,2024-01-28 14:01:16,,Hoàn thành,,822000,0,822000,822000,DIÊM HƯƠNG,,
HD104250,PTK06,2024-01-28 13:52:17,,Hoàn thành,,105000,0,105000,105000,DIÊM HƯƠNG,,
HD104242,PTK06,2024-01-28 13:04:08,,Hoàn thành,,8000,0,8000,8000,DIÊM HƯƠNG,,
HD104241,PTK06,2024-01-28 12:59:58,,Hoàn thành,,162000,0,162000,162000,DIÊM HƯƠNG,,
HD104238,PTK06,2024-01-28 12:39:45,,Hoàn thành,,180000,0,180000,180000,DIÊM HƯƠNG,,
HD104237,PTK06,2024-01-28 12:32:26,,Hoàn thành,,120000,0,120000,120000,DIÊM HƯƠNG,,
HD104236,PTK06,2024-01-28 12:31:54,,Hoàn thành,,10000,0,10000,10000,DIÊM HƯƠNG,,
HD104225,PTK06,2024-01-28 12:02:04,,Hoàn thành,,33000,0,33000,33000,DIÊM HƯƠNG,,
HD104223,PTK06,2024-01-28 11:58:53,,Hoàn thành,,26000,0,26000,26000,DIÊM HƯƠNG,,
HD104210,PTK06,2024-01-28 11:10:07,,Hoàn thành,,86000,0,86000,86000,DIÊM HƯƠNG,,
HD104206,PTK06,2024-01-28 11:05:36,,Hoàn thành,,100000,0,100000,100000,DIÊM HƯƠNG,,
HD104200,PTK06,2024-01-28 10:40:54,,Hoàn thành,,671000,0,671000,671000,DIÊM HƯƠNG,,
HD104199,PTK06,2024-01-28 10:38:41,,Hoàn thành,,171000,0,171000,171000,DIÊM HƯƠNG,,
HD104195,PTK06,2024-01-28 10:20:12,,Hoàn thành,,99000,0,99000,99000,DIÊM HƯƠNG,,
HD104194,PTK06,2024-01-28 10:15:07,,Hoàn thành,,210000,0,210000,210000,DIÊM HƯƠNG,,
HD104193,PTK06,2024-01-28 10:14:28,,Hoàn thành,,210000,0,210000,210000,DIÊM HƯƠNG,,
HD104192,PTK06,2024-01-28 10:13:12,,Hoàn thành,,739000,0,739000,739000,DIÊM HƯƠNG,,
HD104191,PTK06,2024-01-28 10:08:52,,Hoàn thành,,130000,0,130000,130000,DIÊM HƯƠNG,,
HD104184,PTK06,2024-01-28 09:35:51,,Hoàn thành,,16000,0,16000,16000,DIÊM HƯƠNG,,
HD104183,PTK06,2024-01-28 09:32:45,,Hoàn thành,,21000,0,21000,21000,DIÊM HƯƠNG,,
HD104181,PTK06,2024-01-28 09:26:38,,Hoàn thành,,600000,0,600000,600000,DIÊM HƯƠNG,,
HD104180,PTK06,2024-01-28 09:23:44,,Hoàn thành,,195000,0,195000,195000,DIÊM HƯƠNG,,
HD104177,PTK06,2024-01-28 09:12:50,,Hoàn thành,,200000,0,200000,200000,DIÊM HƯƠNG,,
HD104173,PTK06,2024-01-28 08:48:21,,Hoàn thành,,44000,0,44000,44000,DIÊM HƯƠNG,,
HD104171,PTK06,2024-01-28 08:43:25,,Hoàn thành,,250000,0,250000,250000,DIÊM HƯƠNG,,
HD104164,PTK06,2024-01-28 08:21:34,,Hoàn thành,,26000,0,26000,26000,DIÊM HƯƠNG,,
HD104162,PTK06,2024-01-28 08:14:41,,Hoàn thành,,310000,0,310000,310000,DIÊM HƯƠNG,,
HD104157,PTK06,2024-01-28 07:55:15,,Hoàn thành,,550000,0,550000,550000,DIÊM HƯƠNG,KH001016,
HD104154,PTK06,2024-01-28 07:49:40,,Hoàn thành,,781000,0,781000,781000,DIÊM HƯƠNG,,
HD104153,PTK06,2024-01-28 07:49:14,,Hoàn thành,,12000,0,12000,12000,DIÊM HƯƠNG,,
HD104152,PTK06,2024-01-28 07:48:30,,Hoàn thành,,1780000,0,1780000,1780000,DIÊM HƯƠNG,,
HD104149,PTK06,2024-01-28 07:42:35,,Hoàn thành,,30000,0,30000,30000,DIÊM HƯƠNG,,
HD104148,PTK06,2024-01-28 07:42:05,,Hoàn thành,,30000,0,30000,30000,DIÊM HƯƠNG,,
HD104143,PTK06,2024-01-28 07:34:04,,Hoàn thành,,265000,0,265000,265000,DIÊM HƯƠNG,,
HD104141,PTK06,2024-01-28 07:31:44,,Hoàn thành,,520000,0,520000,520000,DIÊM HƯƠNG,,
HD104140,PTK06,2024-01-28 07:29:41,,Hoàn thành,,210000,0,210000,210000,DIÊM HƯƠNG,,
HD104137,PTK06,2024-01-28 07:24:45,,Hoàn thành,,44000,0,44000,44000,DIÊM HƯƠNG,,
HD104136,PTK06,2024-01-28 07:20:26,,Hoàn thành,,172000,0,172000,172000,DIÊM HƯƠNG,,
HD104134,PTK06,2024-01-28 07:19:11,,Hoàn thành,,26000,0,26000,26000,DIÊM HƯƠNG,,
HD104132,PTK06,2024-01-28 07:18:49,,Hoàn thành,,14000,0,14000,14000,DIÊM HƯƠNG,,
HD104130,PTK06,2024-01-28 07:18:13,,Hoàn thành,,23000,0,23000,23000,DIÊM HƯƠNG,,
HD104129,PTK06,2024-01-28 07:17:39,,Hoàn thành,,12000,0,12000,12000,DIÊM HƯƠNG,,
HD104128,PTK06,2024-01-28 07:16:22,,Hoàn thành,,115000,0,115000,115000,DIÊM HƯƠNG,,
HD104127,PTK06,2024-01-28 07:13:48,,Hoàn thành,,125000,0,125000,125000,DIÊM HƯƠNG,,
HD104126,PTK06,2024-01-28 07:12:51,,Hoàn thành,,81000,0,81000,81000,DIÊM HƯƠNG,,
HD104125,PTK06,2024-01-28 07:10:08,,Hoàn thành,,76000,0,76000,76000,DIÊM HƯƠNG,,
HD104121,PTK06,2024-01-28 06:57:02,,Hoàn thành,,730000,0,730000,730000,DIÊM HƯƠNG,,
HD104120,PTK06,2024-01-28 06:56:48,,Hoàn thành,,430000,0,430000,430000,DIÊM HƯƠNG,,
HD104116,PTK06,2024-01-28 06:48:40,,Hoàn thành,,200000,0,200000,200000,DIÊM HƯƠNG,,
HD104115,PTK06,2024-01-28 06:48:09,,Hoàn thành,,286000,0,286000,286000,DIÊM HƯƠNG,,
HD104114,PTK06,2024-01-28 06:47:33,,Hoàn thành,,129000,0,129000,129000,DIÊM HƯƠNG,,
HD104110,PTK06,2024-01-28 06:43:48,,Hoàn thành,,396000,0,396000,396000,DIÊM HƯƠNG,,
HD104109,PTK06,2024-01-28 06:41:30,,Hoàn thành,,40000,0,40000,40000,DIÊM HƯƠNG,,
HD104108,PTK06,2024-01-28 06:40:00,,Hoàn thành,,345000,0,345000,345000,DIÊM HƯƠNG,,
HD104107,PTK06,2024-01-28 06:38:19,,Hoàn thành,,24000,0,24000,24000,DIÊM HƯƠNG,,
HD104106,PTK06,2024-01-28 06:36:49,,Hoàn thành,,540000,0,540000,540000,DIÊM HƯƠNG,,
HD104104,PTK06,2024-01-28 06:35:16,,Hoàn thành,,63000,0,63000,63000,DIÊM HƯƠNG,,
HD104103,PTK06,2024-01-28 06:33:30,,Hoàn thành,,24000,0,24000,24000,DIÊM HƯƠNG,,
HD104102,PTK06,2024-01-28 06:33:10,,Hoàn thành,,630000,0,630000,630000,DIÊM HƯƠNG,,
HD104100,PTK06,2024-01-28 06:30:53,,Hoàn thành,,493000,0,493000,493000,DIÊM HƯƠNG,,
HD104099,PTK06,2024-01-28 06:29:25,,Hoàn thành,,145000,0,145000,145000,DIÊM HƯƠNG,,
HD104098,PTK06,2024-01-28 06:26:26,,Hoàn thành,,390000,0,390000,390000,DIÊM HƯƠNG,,
HD104096,PTK06,2024-01-28 06:24:24,,Hoàn thành,,26000,0,26000,26000,DIÊM HƯƠNG,,
HD104095,PTK06,2024-01-28 06:22:44,,Hoàn thành,,123000,0,123000,123000,DIÊM HƯƠNG,,
HD104081,PTK06,2024-01-27 16:35:31,,Hoàn thành,,109000,0,109000,109000,DIÊM HƯƠNG,,
HD104078,PTK06,2024-01-27 16:28:45,,Hoàn thành,,230000,0,230000,230000,DIÊM HƯƠNG,,
HD104077,PTK06,2024-01-27 16:27:52,,Hoàn thành,,26000,0,26000,26000,DIÊM HƯƠNG,,
HD104076,PTK06,2024-01-27 16:26:48,,Hoàn thành,,210000,0,210000,210000,DIÊM HƯƠNG,,
HD104070,PTK06,2024-01-27 16:16:14,,Hoàn thành,,45000,0,45000,45000,DIÊM HƯƠNG,,
HD104069,PTK06,2024-01-27 16:13:07,,Hoàn thành,,80000,0,80000,80000,DIÊM HƯƠNG,,
HD104068,PTK06,2024-01-27 16:12:38,,Hoàn thành,,23000,0,23000,23000,DIÊM HƯƠNG,,
HD104066,PTK06,2024-01-27 16:11:12,,Hoàn thành,,330000,0,330000,330000,DIÊM HƯƠNG,KH001553,
HD104062,PTK06,2024-01-27 16:09:13,,Hoàn thành,,12000,0,12000,12000,DIÊM HƯƠNG,,
HD104061,PTK06,2024-01-27 16:08:36,,Hoàn thành,,40000,0,40000,40000,DIÊM HƯƠNG,,
HD104054,PTK06,2024-01-27 15:52:47,,Hoàn thành,,290000,0,290000,290000,DIÊM HƯƠNG,KH002921,
HD104050,PTK06,2024-01-27 15:40:04,,Hoàn thành,,150000,0,150000,150000,DIÊM HƯƠNG,KH002210,
HD104048,PTK06,2024-01-27 15:35:11,,Hoàn thành,,48000,0,48000,48000,DIÊM HƯƠNG,,
HD104046,PTK06,2024-01-27 15:33:50,,Hoàn thành,,8500,0,8500,8500,DIÊM HƯƠNG,,
HD104045,PTK06,2024-01-27 15:32:08,,Hoàn thành,,860000,0,860000,860000,DIÊM HƯƠNG,,
HD104035,PTK06,2024-01-27 15:14:27,,Hoàn thành,,73000,0,73000,73000,DIÊM HƯƠNG,KH001312,
HD104031,PTK06,2024-01-27 15:10:44,,Hoàn thành,,200000,0,200000,200000,DIÊM HƯƠNG,,
HD104029,PTK06,2024-01-27 15:08:59,,Hoàn thành,,917000,0,917000,917000,DIÊM HƯƠNG,KH000734,
HD104024,PTK06,2024-01-27 14:56:16,,Hoàn thành,,68000,0,68000,68000,DIÊM HƯƠNG,,
HD104022,PTK06,2024-01-27 14:52:22,,Hoàn thành,,66000,0,66000,66000,DIÊM HƯƠNG,,
HD104020,PTK06,2024-01-27 14:41:32,,Hoàn thành,,111000,0,111000,111000,DIÊM HƯƠNG,,
HD104019,PTK06,2024-01-27 14:40:42,,Hoàn thành,,1336000,0,1336000,1336000,DIÊM HƯƠNG,KH003706,
HD104016,PTK06,2024-01-27 14:36:55,,Hoàn thành,,73000,0,73000,73000,DIÊM HƯƠNG,,
HD104011,PTK06,2024-01-27 14:22:56,,Hoàn thành,,245000,0,245000,245000,DIÊM HƯƠNG,,
HD104008,PTK06,2024-01-27 14:18:35,,Hoàn thành,,270000,0,270000,270000,DIÊM HƯƠNG,KH003645,
HD104003,PTK06,2024-01-27 14:03:59,,Hoàn thành,,515000,0,515000,515000,DIÊM HƯƠNG,KH002084,nợ 10k
HD104002,PTK06,2024-01-27 14:02:24,,Hoàn thành,,105000,0,105000,105000,DIÊM HƯƠNG,KH003446,giao hàng thu tiền
HD104000,PTK06,2024-01-27 14:02:09,,Hoàn thành,,1065000,0,1065000,1065000,DIÊM HƯƠNG,KH000534,chuyển khoản
HD103999,PTK06,2024-01-27 13:59:24,,Hoàn thành,,285000,0,285000,285000,DIÊM HƯƠNG,KH002457,
HD103997,PTK06,2024-01-27 13:55:15,,Hoàn thành,,17000,0,17000,17000,DIÊM HƯƠNG,,
HD103996,PTK06,2024-01-27 13:54:44,,Hoàn thành,,3370000,0,3370000,3370000,DIÊM HƯƠNG,KH003086,đã thu đủ tiền
HD103995,PTK06,2024-01-27 13:54:34,,Hoàn thành,,5500000,0,5500000,5500000,DIÊM HƯƠNG,KH003086,thu tiền thêm 5.000.000
HD103994,PTK06,2024-01-27 13:54:25,,Hoàn thành,,475000,0,475000,475000,DIÊM HƯƠNG,KH004025,
HD103983,PTK06,2024-01-27 12:55:21,,Hoàn thành,,53000,0,53000,53000,DIÊM HƯƠNG,,
HD103979,PTK06,2024-01-27 12:43:34,,Hoàn thành,,340000,0,340000,340000,DIÊM HƯƠNG,,
HD103967,PTK06,2024-01-27 11:36:13,,Hoàn thành,,69000,0,69000,69000,DIÊM HƯƠNG,,
HD103963,PTK06,2024-01-27 11:25:18,,Hoàn thành,,14000,0,14000,14000,DIÊM HƯƠNG,,
HD103961,PTK06,2024-01-27 11:14:52,,Hoàn thành,,90000,0,90000,90000,DIÊM HƯƠNG,,
HD103960,PTK06,2024-01-27 11:12:48,,Hoàn thành,,67500,0,67500,67500,DIÊM HƯƠNG,,
HD103938,PTK06,2024-01-27 09:19:36,,Hoàn thành,,100000,0,100000,100000,DIÊM HƯƠNG,,
HD103937,PTK06,2024-01-27 09:16:22,,Hoàn thành,,35000,0,35000,35000,DIÊM HƯƠNG,,
HD103934,PTK06,2024-01-27 09:08:18,,Hoàn thành,,1000000,0,1000000,1000000,DIÊM HƯƠNG,KH004095,giao hàng thu tiền
HD103933,PTK06,2024-01-27 09:08:02,,Hoàn thành,,1740000,0,1740000,1740000,DIÊM HƯƠNG,KH002582,giao hàng thu tiền
HD103932,PTK06,2024-01-27 09:07:30,,Hoàn thành,,950000,0,950000,950000,DIÊM HƯƠNG,KH002858,đã thu đủ tiền
HD103930,PTK06,2024-01-27 08:59:08,,Hoàn thành,,355000,0,355000,355000,DIÊM HƯƠNG,,
HD103927,PTK06,2024-01-27 08:52:59,,Hoàn thành,,85000,0,85000,85000,DIÊM HƯƠNG,,
HD103921,PTK06,2024-01-27 08:29:16,,Hoàn thành,,230000,0,230000,230000,DIÊM HƯƠNG,KH000255,
HD103919,PTK06,2024-01-27 08:22:39,,Hoàn thành,,331000,0,331000,331000,DIÊM HƯƠNG,,
HD103916,PTK06,2024-01-27 08:11:51,,Hoàn thành,,200000,0,200000,200000,DIÊM HƯƠNG,KH002080,
HD103909,PTK06,2024-01-27 07:50:16,,Hoàn thành,,140000,0,140000,140000,DIÊM HƯƠNG,KH002858,
HD103908,PTK06,2024-01-27 07:48:24,,Hoàn thành,,168000,0,168000,168000,DIÊM HƯƠNG,,
HD103906,PTK06,2024-01-27 07:43:13,,Hoàn thành,,115000,0,115000,115000,DIÊM HƯƠNG,,
HD103905,PTK06,2024-01-27 07:42:54,,Hoàn thành,,284000,0,284000,284000,DIÊM HƯƠNG,KH000584,
HD103903,PTK06,2024-01-27 07:37:28,,Hoàn thành,,455000,0,455000,455000,DIÊM HƯƠNG,KH000552,
HD103901,PTK06,2024-01-27 07:35:07,,Hoàn thành,,42000,0,42000,42000,DIÊM HƯƠNG,,
HD103899,PTK06,2024-01-27 07:34:48,,Hoàn thành,,399000,0,399000,399000,DIÊM HƯƠNG,KH000209,
HD103897,PTK06,2024-01-27 07:27:56,,Hoàn thành,,530000,0,530000,530000,DIÊM HƯƠNG,KH000742,
HD103894,PTK06,2024-01-27 07:24:50,,Hoàn thành,,120000,0,120000,120000,DIÊM HƯƠNG,,
HD103889,PTK06,2024-01-27 07:22:55,,Hoàn thành,,214000,0,214000,214000,DIÊM HƯƠNG,,
HD103888,PTK06,2024-01-27 07:21:45,,Hoàn thành,,847000,0,847000,847000,DIÊM HƯƠNG,KH000747,
HD103885,PTK06,2024-01-27 07:17:51,,Hoàn thành,,12000,0,12000,12000,DIÊM HƯƠNG,,
HD103884,PTK06,2024-01-27 07:16:51,,Hoàn thành,,220000,0,220000,220000,DIÊM HƯƠNG,,
HD103880,PTK06,2024-01-27 07:06:17,,Hoàn thành,,35000,0,35000,35000,DIÊM HƯƠNG,,
HD103879,PTK06,2024-01-27 07:04:21,,Hoàn thành,,310000,0,310000,310000,DIÊM HƯƠNG,KH000136,
HD103878,PTK06,2024-01-27 06:56:32,,Hoàn thành,,535000,0,535000,535000,DIÊM HƯƠNG,,
HD103876,PTK06,2024-01-27 06:55:06,,Hoàn thành,,282000,0,282000,282000,DIÊM HƯƠNG,,
HD103875,PTK06,2024-01-27 06:52:32,,Hoàn thành,,225000,0,225000,225000,DIÊM HƯƠNG,,
HD103872,PTK06,2024-01-27 06:46:56,,Hoàn thành,,255000,0,255000,255000,DIÊM HƯƠNG,,
HD103864,PTK06,2024-01-27 06:27:34,,Hoàn thành,,775000,0,775000,775000,DIÊM HƯƠNG,,
HD103863,PTK06,2024-01-27 06:26:21,,Hoàn thành,,435000,0,435000,435000,DIÊM HƯƠNG,,
HD103862,PTK06,2024-01-27 06:24:12,,Hoàn thành,,105000,0,105000,105000,DIÊM HƯƠNG,,
HD103860,PTK06,2024-01-26 17:21:56,,Hoàn thành,,40000,0,40000,40000,DIÊM HƯƠNG,KH001434,
HD103859,PTK06,2024-01-26 17:21:44,,Hoàn thành,,3000000,0,3000000,3000000,DIÊM HƯƠNG,KH000663,"giao hàng thu tiền
ct hội thảo"
HD103858,PTK06,2024-01-26 17:21:14,,Hoàn thành,,255000,0,255000,255000,DIÊM HƯƠNG,,
HD103857,PTK06,2024-01-26 17:21:05,,Hoàn thành,,580000,0,580000,580000,DIÊM HƯƠNG,KH003223,giao hàng thu tiền
HD103856,PTK06,2024-01-26 17:20:58,,Hoàn thành,,290000,0,290000,290000,DIÊM HƯƠNG,KH002559,nợ
HD103855,PTK06,2024-01-26 17:20:41,,Hoàn thành,,47000,0,47000,47000,DIÊM HƯƠNG,KH003809,
HD103854,PTK06,2024-01-26 17:07:22,,Hoàn thành,,18000,0,18000,18000,DIÊM HƯƠNG,KH001145,
HD103853,PTK06,2024-01-26 17:06:47,,Hoàn thành,,156000,0,156000,156000,DIÊM HƯƠNG,,
HD103852,PTK06,2024-01-26 17:05:40,,Hoàn thành,,42000,0,42000,42000,DIÊM HƯƠNG,,
HD103851,PTK06,2024-01-26 17:04:31,,Hoàn thành,,80000,0,80000,80000,DIÊM HƯƠNG,,
HD103850,PTK06,2024-01-26 17:04:25,,Hoàn thành,,26000,0,26000,26000,DIÊM HƯƠNG,,
HD103849,PTK06,2024-01-26 16:54:51,,Hoàn thành,,395000,0,395000,395000,DIÊM HƯƠNG,,
HD103848,PTK06,2024-01-26 16:54:38,,Hoàn thành,,273000,0,273000,273000,DIÊM HƯƠNG,KH000666,
